id,棟別,樓層,站點,搬運超過未啟動時間,搬運未啟動台數,搬運輸出內文,烘烤超時,烘烤超時台數,烘烤超時內文,created_at
1410,K11,8F,3910,40分鐘,8,3910-811: 130分</br>3910-810: 120分</br>3910-825: 120分</br>3910-807: 105分</br>3910-815: 100分</br>3910-812: 73分</br>3910-816: 47分</br>3910-814: 46分</br>,0,0,N/A,2025-10-20 17:08:07
1415,K11,8F,3260,60分鐘,1,3260-A04: 66分</br>,5.5H,0,N/A,2025-10-20 18:08:07
1417,K11,8F,3910,40分鐘,8,3910-825: 140分</br>3910-812: 133分</br>3910-815: 123分</br>3910-807: 118分</br>3910-816: 107分</br>3910-814: 106分</br>3910-811: 41分</br>3910-809: 40分</br>,0,0,N/A,2025-10-20 18:08:07
1420,K11,5F,3390,40分鐘,1,3390-411: 43分</br>,40分鐘,0,N/A,2025-10-20 19:08:07
1429,K11,8F,3260,60分鐘,1,3260-A07: 75分</br>,5.5H,1,3260-A08: 353分</br>,2025-10-20 20:08:07
1445,K11,8F,3910,40分鐘,7,3910-818: 90分</br>3910-812: 87分</br>3910-811: 83分</br>3910-807: 81分</br>3910-816: 81分</br>3910-814: 74分</br>3910-820: 47分</br>,0,0,N/A,2025-10-20 22:08:07
1452,K11,8F,3910,40分鐘,11,3910-807: 141分</br>3910-818: 139分</br>3910-814: 134分</br>3910-812: 115分</br>3910-820: 107分</br>3910-804: 91分</br>3910-811: 90分</br>3910-801: 83分</br>3910-808: 83分</br>3910-823: 53分</br>3910-816: 51分</br>,0,0,N/A,2025-10-20 23:08:07
1459,K11,8F,3910,40分鐘,12,3910-807: 201分</br>3910-818: 199分</br>3910-814: 194分</br>3910-812: 175分</br>3910-820: 167分</br>3910-804: 151分</br>3910-811: 150分</br>3910-801: 143分</br>3910-808: 143分</br>3910-823: 113分</br>3910-816: 111分</br>3910-813: 88分</br>,0,0,N/A,2025-10-21 00:08:07
1466,K11,8F,3910,40分鐘,12,3910-807: 261分</br>3910-818: 259分</br>3910-814: 254分</br>3910-820: 226分</br>3910-804: 211分</br>3910-811: 209分</br>3910-801: 203分</br>3910-808: 203分</br>3910-823: 173分</br>3910-816: 165分</br>3910-813: 148分</br>3910-812: 147分</br>,0,0,N/A,2025-10-21 01:08:05
1473,K11,8F,3910,40分鐘,2,3910-814: 59分</br>3910-807: 57分</br>,0,0,N/A,2025-10-21 02:08:07
1480,K11,8F,3910,40分鐘,2,3910-814: 119分</br>3910-807: 117分</br>,0,0,N/A,2025-10-21 03:08:05
1483,K11,5F,3390,40分鐘,1,3390-K06: 45分</br>,40分鐘,0,N/A,2025-10-21 04:08:07
1487,K11,8F,3910,40分鐘,2,3910-814: 179分</br>3910-807: 177分</br>,0,0,N/A,2025-10-21 04:08:07
1492,K11,8F,3260,60分鐘,1,3260-A13: 83分</br>,5.5H,1,3260-A14: 356分</br>,2025-10-21 05:08:07
1493,K11,8F,3670,60分鐘,1,3670-826: 76分</br>,60分鐘,0,N/A,2025-10-21 05:08:07
1494,K11,8F,3910,40分鐘,3,3910-814: 239分</br>3910-807: 237分</br>3910-823: 48分</br>,0,0,N/A,2025-10-21 05:08:07
1520,K11,8F,3260,60分鐘,1,3260-A11: 316分</br>,5.5H,0,N/A,2025-10-21 09:08:08
1522,K11,8F,3910,40分鐘,6,3910-811: 56分</br>3910-801: 55分</br>3910-812: 55分</br>3910-816: 45分</br>3910-823: 42分</br>3910-807: 40分</br>,0,0,N/A,2025-10-21 09:08:08
1529,K11,8F,3910,40分鐘,4,3910-807: 100分</br>3910-812: 97分</br>3910-811: 93分</br>3910-814: 73分</br>,0,0,N/A,2025-10-21 10:08:07
1543,K11,8F,3910,40分鐘,7,3910-811: 68分</br>3910-807: 65分</br>3910-813: 65分</br>3910-810: 58分</br>3910-825: 57分</br>3910-808: 55分</br>3910-814: 53分</br>,0,0,N/A,2025-10-21 12:08:07
1550,K11,8F,3910,40分鐘,11,3910-810: 99分</br>3910-825: 99分</br>3910-815: 94分</br>3910-805: 88分</br>3910-819: 85分</br>3910-804: 83分</br>3910-809: 82分</br>3910-808: 78分</br>3910-811: 76分</br>3910-824: 67分</br>3910-817: 47分</br>,0,0,N/A,2025-10-21 13:04:57
1551,K11,8F,4507,40分鐘,5,4507-804: 56分</br>4507-806: 56分</br>4507-802: 54分</br>4507-801: 43分</br>4507-805: 41分</br>,0,0,N/A,2025-10-21 13:04:57
1553,K11,5F,3390,40分鐘,1,3390-T02: 70分</br>,40分鐘,0,N/A,2025-10-21 14:08:08
1556,K11,8F,3670,60分鐘,1,3670-823: 101分</br>,60分鐘,0,N/A,2025-10-21 14:08:08
1557,K11,8F,3910,40分鐘,3,3910-810: 163分</br>3910-825: 163分</br>3910-811: 139分</br>,0,0,N/A,2025-10-21 14:08:08
1564,K11,8F,3910,40分鐘,3,3910-810: 223分</br>3910-825: 223分</br>3910-811: 199分</br>,0,0,N/A,2025-10-21 15:08:07
1570,K11,8F,3670,60分鐘,1,3670-826: 96分</br>,60分鐘,1,3670-811: 81分</br>,2025-10-21 16:08:08
1571,K11,8F,3910,40分鐘,3,3910-810: 283分</br>3910-825: 283分</br>3910-811: 259分</br>,0,0,N/A,2025-10-21 16:08:08
1577,K11,8F,3670,60分鐘,1,3670-826: 156分</br>,60分鐘,0,N/A,2025-10-21 17:08:05
1578,K11,8F,3910,40分鐘,1,3910-807: 62分</br>,0,0,N/A,2025-10-21 17:08:05
1585,K11,8F,3910,40分鐘,1,3910-807: 122分</br>,0,0,N/A,2025-10-21 18:08:07
1592,K11,8F,3910,40分鐘,1,3910-807: 182分</br>,0,0,N/A,2025-10-21 19:08:07
1598,K11,8F,3670,60分鐘,2,3670-816: 71分</br>3670-823: 86分</br>,60分鐘,0,N/A,2025-10-21 20:08:10
1599,K11,8F,3910,40分鐘,1,3910-801: 89分</br>,0,0,N/A,2025-10-21 20:08:10
1606,K11,8F,3910,40分鐘,1,3910-801: 150分</br>,0,0,N/A,2025-10-21 21:08:05
1613,K11,8F,3910,40分鐘,1,3910-801: 209分</br>,0,0,N/A,2025-10-21 22:08:05
1627,K11,8F,3910,40分鐘,2,3910-823: 65分</br>3910-801: 58分</br>,0,0,N/A,2025-10-22 00:08:05
1648,K11,8F,3910,40分鐘,1,3910-807: 76分</br>,0,0,N/A,2025-10-22 03:08:06
1658,K11,5F,3390,40分鐘,1,3390-411: 41分</br>,40分鐘,0,N/A,2025-10-22 05:08:06
1665,K11,5F,3390,40分鐘,1,3390-K06: 58分</br>,40分鐘,0,N/A,2025-10-22 06:08:06
1669,K11,8F,3910,40分鐘,2,3910-811: 50分</br>3910-812: 41分</br>,0,0,N/A,2025-10-22 06:08:06
1690,K11,8F,3910,40分鐘,2,3910-807: 48分</br>3910-808: 45分</br>,0,0,N/A,2025-10-22 09:08:10
1697,K11,8F,3910,40分鐘,6,3910-807: 107分</br>3910-808: 105分</br>3910-810: 92分</br>3910-811: 90分</br>3910-820: 81分</br>3910-809: 76分</br>,0,0,N/A,2025-10-22 10:08:05
1704,K11,8F,3910,40分鐘,1,3910-807: 168分</br>,0,0,N/A,2025-10-22 11:08:06
1711,K11,8F,3910,40分鐘,2,3910-810: 56分</br>3910-815: 54分</br>,0,0,N/A,2025-10-22 12:09:24
1712,K11,8F,4507,40分鐘,1,4507-803: 46分</br>,0,0,N/A,2025-10-22 12:09:24
1721,K11,5F,3390,40分鐘,1,3390-411: 44分</br>,40分鐘,0,N/A,2025-10-22 14:08:06
1746,K11,8F,3910,40分鐘,4,3910-801: 87分</br>3910-817: 85分</br>3910-813: 73分</br>3910-811: 52分</br>,0,0,N/A,2025-10-22 17:08:06
1753,K11,8F,3910,40分鐘,7,3910-801: 147分</br>3910-817: 145分</br>3910-813: 133分</br>3910-811: 112分</br>3910-809: 92分</br>3910-808: 79分</br>3910-815: 40分</br>,0,0,N/A,2025-10-22 18:08:06
1756,K11,5F,3390,40分鐘,1,3390-K06: 58分</br>,40分鐘,0,N/A,2025-10-22 19:08:06
1760,K11,8F,3910,40分鐘,2,3910-813: 192分</br>3910-825: 52分</br>,0,0,N/A,2025-10-22 19:08:06
1767,K11,8F,3910,40分鐘,1,3910-813: 252分</br>,0,0,N/A,2025-10-22 20:08:06
1777,K11,5F,3390,40分鐘,6,3390-404: 46分</br>3390-405: 46分</br>3390-K03: 48分</br>3390-K06: 43分</br>3390-T01: 45分</br>3390-T02: 43分</br>,40分鐘,0,N/A,2025-10-22 22:08:09
1778,K11,6F,3260,60分鐘,1,3260-A607: 66分</br>,5.5H,0,N/A,2025-10-22 22:08:09
1788,K11,8F,3910,40分鐘,3,3910-820: 86分</br>3910-809: 55分</br>3910-817: 52分</br>,0,0,N/A,2025-10-22 23:08:06
1791,K11,5F,3390,40分鐘,1,3390-409: 56分</br>,40分鐘,0,N/A,2025-10-23 00:08:06
1802,K11,8F,3910,40分鐘,1,3910-820: 83分</br>,0,0,N/A,2025-10-23 01:08:06
1809,K11,8F,3910,40分鐘,1,3910-820: 43分</br>,0,0,N/A,2025-10-23 02:08:06
1812,K11,5F,3390,40分鐘,1,3390-411: 47分</br>,40分鐘,0,N/A,2025-10-23 03:08:07
1814,K11,8F,3260,60分鐘,1,3260-A21: 62分</br>,5.5H,1,3260-A04: 332分</br>,2025-10-23 03:08:07
1816,K11,8F,3910,40分鐘,1,3910-820: 103分</br>,0,0,N/A,2025-10-23 03:08:07
1823,K11,8F,3910,40分鐘,1,3910-820: 162分</br>,0,0,N/A,2025-10-23 04:08:07
1830,K11,8F,3910,40分鐘,1,3910-820: 223分</br>,0,0,N/A,2025-10-23 05:08:06
1833,K11,5F,3390,40分鐘,1,3390-K06: 55分</br>,40分鐘,0,N/A,2025-10-23 06:08:06
1837,K11,8F,3910,40分鐘,2,3910-820: 282分</br>3910-817: 43分</br>,0,0,N/A,2025-10-23 06:08:06
1856,K11,8F,3260,60分鐘,1,3260-A02: 85分</br>,5.5H,0,N/A,2025-10-23 09:08:08
1877,K11,8F,3260,60分鐘,1,3260-A13: 73分</br>,5.5H,0,N/A,2025-10-23 12:08:07
1882,K11,5F,3390,40分鐘,1,3390-T01: 65分</br>,40分鐘,0,N/A,2025-10-23 13:08:07
1886,K11,8F,3910,40分鐘,1,3910-810: 74分</br>,0,0,N/A,2025-10-23 13:08:07
1893,K11,8F,3910,40分鐘,1,3910-810: 134分</br>,0,0,N/A,2025-10-23 14:08:06
1897,K11,6F,3260,60分鐘,1,3260-A606: 104分</br>,5.5H,0,N/A,2025-10-23 15:08:07
1917,K11,5F,3390,40分鐘,2,3390-T01: 48分</br>3390-T02: 46分</br>,40分鐘,0,N/A,2025-10-23 18:08:07
1933,K11,8F,3260,60分鐘,2,3260-A09: 101分</br>3260-A11: 72分</br>,5.5H,1,3260-A14: 343分</br>,2025-10-23 20:08:06
1936,K11,8F,4507,40分鐘,1,4507-802: 43分</br>,0,0,N/A,2025-10-23 20:08:06
1947,K11,8F,3260,60分鐘,1,3260-A20: 63分</br>,5.5H,1,3260-A03: 368分</br>,2025-10-23 22:08:06
1952,K11,5F,3390,40分鐘,1,3390-409: 42分</br>,40分鐘,0,N/A,2025-10-23 23:08:06
1954,K11,8F,3260,60分鐘,1,3260-A13: 61分</br>,5.5H,0,N/A,2025-10-23 23:08:06
1959,K11,5F,3390,40分鐘,2,3390-409: 41分</br>3390-K03: 57分</br>,40分鐘,0,N/A,2025-10-24 00:08:06
1970,K11,8F,3910,40分鐘,1,3910-805: 51分</br>,0,0,N/A,2025-10-24 01:08:06
1973,K11,5F,3390,40分鐘,1,3390-T01: 51分</br>,40分鐘,0,N/A,2025-10-24 02:08:07
1977,K11,8F,3910,40分鐘,3,3910-805: 110分</br>3910-810: 99分</br>3910-823: 64分</br>,0,0,N/A,2025-10-24 02:08:07
1980,K11,5F,3390,40分鐘,1,3390-T01: 111分</br>,40分鐘,0,N/A,2025-10-24 03:08:10
1984,K11,8F,3910,40分鐘,4,3910-805: 171分</br>3910-810: 159分</br>3910-823: 124分</br>3910-807: 43分</br>,0,0,N/A,2025-10-24 03:08:10
1987,K11,5F,3390,40分鐘,1,3390-K06: 46分</br>,40分鐘,0,N/A,2025-10-24 04:08:08
1989,K11,8F,3260,60分鐘,1,3260-A15: 61分</br>,5.5H,0,N/A,2025-10-24 04:08:08
2015,K11,5F,3390,40分鐘,2,3390-K03: 51分</br>3390-T02: 51分</br>,40分鐘,0,N/A,2025-10-24 08:08:07
2029,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2025-10-24 10:08:07
2039,K11,8F,3670,60分鐘,2,3670-809: 116分</br>3670-811: 101分</br>,60分鐘,0,N/A,2025-10-24 11:08:06
2043,K11,5F,3390,40分鐘,1,3390-411: 44分</br>,40分鐘,0,N/A,2025-10-24 12:08:05
2046,K11,8F,3670,60分鐘,2,3670-809: 176分</br>3670-811: 161分</br>,60分鐘,0,N/A,2025-10-24 12:08:05
2099,K11,5F,3390,40分鐘,1,3390-K03: 76分</br>,40分鐘,0,N/A,2025-10-24 20:08:06
2106,K11,5F,3390,40分鐘,1,3390-T01: 44分</br>,40分鐘,0,N/A,2025-10-24 21:08:05
2113,K11,5F,3390,40分鐘,1,3390-K03: 63分</br>,40分鐘,0,N/A,2025-10-24 22:08:05
2117,K11,8F,3910,40分鐘,2,3910-812: 41分</br>3910-809: 40分</br>,0,0,N/A,2025-10-24 22:08:05
2129,K11,8F,3260,60分鐘,1,3260-A11: 83分</br>,5.5H,0,N/A,2025-10-25 00:08:05
2155,K11,5F,3390,40分鐘,1,3390-T01: 44分</br>,40分鐘,0,N/A,2025-10-25 04:08:05
2159,K11,8F,3910,40分鐘,1,3910-817: 56分</br>,0,0,N/A,2025-10-25 04:08:05
2162,K11,5F,3390,40分鐘,3,3390-404: 67分</br>3390-405: 61分</br>3390-K03: 66分</br>,40分鐘,0,N/A,2025-10-25 05:08:06
2166,K11,8F,3910,40分鐘,1,3910-817: 116分</br>,0,0,N/A,2025-10-25 05:08:06
2169,K11,5F,3390,40分鐘,1,3390-K06: 49分</br>,40分鐘,0,N/A,2025-10-25 06:08:05
2173,K11,8F,3910,40分鐘,1,3910-817: 176分</br>,0,0,N/A,2025-10-25 06:08:05
2180,K11,8F,3910,40分鐘,1,3910-817: 236分</br>,0,0,N/A,2025-10-25 07:08:05
2183,K11,5F,3390,40分鐘,3,3390-404: 45分</br>3390-K03: 47分</br>3390-T02: 49分</br>,40分鐘,0,N/A,2025-10-25 08:08:08
2185,K11,8F,3260,60分鐘,1,3260-A03: 69分</br>,5.5H,0,N/A,2025-10-25 08:08:08
2187,K11,8F,3910,40分鐘,1,3910-817: 296分</br>,0,0,N/A,2025-10-25 08:08:08
2192,K11,8F,3260,60分鐘,1,3260-A01: 72分</br>,5.5H,0,N/A,2025-10-25 09:08:09
2194,K11,8F,3910,40分鐘,3,3910-818: 99分</br>3910-820: 98分</br>3910-805: 78分</br>,0,0,N/A,2025-10-25 09:08:09
2197,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2025-10-25 10:08:07
2201,K11,8F,3910,40分鐘,1,3910-818: 43分</br>,0,0,N/A,2025-10-25 10:08:07
2208,K11,8F,3910,40分鐘,1,3910-820: 62分</br>,0,0,N/A,2025-10-25 11:08:05
2215,K11,8F,3910,40分鐘,1,3910-820: 122分</br>,0,0,N/A,2025-10-25 12:08:06
2218,K11,5F,3390,40分鐘,1,3390-404: 52分</br>,40分鐘,0,N/A,2025-10-25 13:08:05
2229,K11,8F,3910,40分鐘,3,3910-818: 53分</br>3910-817: 52分</br>3910-825: 52分</br>,0,0,N/A,2025-10-25 14:08:05
2234,K11,8F,3260,60分鐘,1,3260-A10: 70分</br>,5.5H,1,3260-A11: 363分</br>,2025-10-25 15:08:05
2236,K11,8F,3910,40分鐘,6,3910-818: 113分</br>3910-805: 78分</br>3910-807: 71分</br>3910-817: 61分</br>3910-810: 49分</br>3910-811: 42分</br>,0,0,N/A,2025-10-25 15:08:05
2241,K11,8F,3260,60分鐘,1,3260-A09: 102分</br>,5.5H,2,3260-A11: 423分</br>3260-A21: 351分</br>,2025-10-25 16:08:05
2243,K11,8F,3910,40分鐘,5,3910-818: 173分</br>3910-810: 79分</br>3910-825: 61分</br>3910-807: 48分</br>3910-817: 46分</br>,0,0,N/A,2025-10-25 16:08:05
2246,K11,5F,3390,40分鐘,1,3390-411: 54分</br>,40分鐘,0,N/A,2025-10-25 17:08:06
2250,K11,8F,3910,40分鐘,5,3910-818: 233分</br>3910-810: 139分</br>3910-807: 108分</br>3910-817: 107分</br>3910-825: 53分</br>,0,0,N/A,2025-10-25 17:08:06
2257,K11,8F,3910,40分鐘,1,3910-817: 134分</br>,0,0,N/A,2025-10-25 18:08:05
2282,K11,6F,3260,60分鐘,1,3260-A610: 119分</br>,5.5H,0,N/A,2025-10-25 22:08:05
2288,K11,5F,3390,40分鐘,1,3390-405: 63分</br>,40分鐘,0,N/A,2025-10-25 23:08:05
2302,K11,5F,3390,40分鐘,1,3390-K06: 50分</br>,40分鐘,0,N/A,2025-10-26 01:08:05
2318,K11,8F,3260,60分鐘,1,3260-A02: 61分</br>,5.5H,0,N/A,2025-10-26 03:08:06
2320,K11,8F,3910,40分鐘,1,3910-820: 72分</br>,0,0,N/A,2025-10-26 03:08:06
2327,K11,8F,3910,40分鐘,1,3910-820: 132分</br>,0,0,N/A,2025-10-26 04:08:06
2344,K11,5F,3390,40分鐘,1,3390-411: 43分</br>,40分鐘,0,N/A,2025-10-26 07:08:06
2376,K11,8F,3910,40分鐘,1,3910-810: 50分</br>,0,0,N/A,2025-10-26 11:08:07
2383,K11,8F,3910,40分鐘,4,3910-810: 110分</br>3910-825: 66分</br>3910-805: 51分</br>3910-817: 41分</br>,0,0,N/A,2025-10-26 12:08:05
2390,K11,8F,3910,40分鐘,1,3910-810: 170分</br>,0,0,N/A,2025-10-26 13:08:08
2393,K11,5F,3390,40分鐘,2,3390-T01: 64分</br>3390-T02: 43分</br>,40分鐘,0,N/A,2025-10-26 14:08:07
2394,K11,6F,3260,60分鐘,1,3260-A610: 69分</br>,5.5H,0,N/A,2025-10-26 14:08:07
2397,K11,8F,3910,40分鐘,1,3910-810: 230分</br>,0,0,N/A,2025-10-26 14:08:07
2404,K11,8F,3910,40分鐘,1,3910-810: 231分</br>,0,0,N/A,2025-10-26 15:08:07
2408,K11,6F,3260,60分鐘,1,3260-A602: 64分</br>,5.5H,0,N/A,2025-10-26 16:08:08
2410,K11,8F,3670,60分鐘,1,3670-809: 71分</br>,60分鐘,0,N/A,2025-10-26 16:08:08
2411,K11,8F,3910,40分鐘,1,3910-810: 291分</br>,0,0,N/A,2025-10-26 16:08:08
2414,K11,5F,3390,40分鐘,1,3390-T01: 85分</br>,40分鐘,0,N/A,2025-10-26 17:08:06
2415,K11,6F,3260,60分鐘,1,3260-A602: 124分</br>,5.5H,0,N/A,2025-10-26 17:08:06
2418,K11,8F,3910,40分鐘,7,3910-810: 351分</br>3910-823: 60分</br>3910-808: 54分</br>3910-820: 49分</br>3910-804: 45分</br>3910-807: 43分</br>3910-825: 42分</br>,0,0,N/A,2025-10-26 17:08:06
2428,K11,5F,3390,40分鐘,1,3390-411: 46分</br>,40分鐘,0,N/A,2025-10-26 19:08:06
2430,K11,8F,3260,60分鐘,2,3260-A13: 67分</br>3260-A17: 115分</br>,5.5H,0,N/A,2025-10-26 19:08:06
2432,K11,8F,3910,40分鐘,3,3910-824: 77分</br>3910-819: 64分</br>3910-816: 54分</br>,0,0,N/A,2025-10-26 19:08:06
2435,K11,5F,3390,40分鐘,3,3390-405: 41分</br>3390-411: 42分</br>3390-K03: 44分</br>,40分鐘,0,N/A,2025-10-26 20:08:07
2437,K11,8F,3260,60分鐘,2,3260-A13: 127分</br>3260-A17: 176分</br>,5.5H,0,N/A,2025-10-26 20:08:07
2439,K11,8F,3910,40分鐘,7,3910-810: 53分</br>3910-816: 53分</br>3910-812: 51分</br>3910-807: 49分</br>3910-814: 46分</br>3910-824: 46分</br>3910-823: 41分</br>,0,0,N/A,2025-10-26 20:08:07
2440,K11,8F,4507,40分鐘,3,4507-806: 79分</br>4507-802: 58分</br>4507-804: 52分</br>,0,0,N/A,2025-10-26 20:08:07
2444,K11,8F,3260,60分鐘,1,3260-A20: 65分</br>,5.5H,1,3260-A10: 340分</br>,2025-10-26 21:08:06
2467,K11,8F,3910,40分鐘,4,3910-823: 82分</br>3910-809: 45分</br>3910-817: 45分</br>3910-818: 43分</br>,0,0,N/A,2025-10-27 00:08:08
2474,K11,8F,3910,40分鐘,7,3910-817: 98分</br>3910-805: 97分</br>3910-818: 88分</br>3910-808: 85分</br>3910-810: 85分</br>3910-816: 68分</br>3910-809: 46分</br>,0,0,N/A,2025-10-27 01:08:08
2477,K11,5F,3390,40分鐘,1,3390-K06: 47分</br>,40分鐘,0,N/A,2025-10-27 02:08:07
2481,K11,8F,3910,40分鐘,5,3910-817: 104分</br>3910-808: 99分</br>3910-809: 81分</br>3910-811: 70分</br>3910-812: 65分</br>,0,0,N/A,2025-10-27 02:08:07
2484,K11,5F,3390,40分鐘,1,3390-K06: 47分</br>,40分鐘,0,N/A,2025-10-27 03:04:56
2523,K11,8F,3910,40分鐘,6,3910-818: 85分</br>3910-807: 81分</br>3910-815: 81分</br>3910-813: 80分</br>3910-812: 79分</br>3910-817: 61分</br>,0,0,N/A,2025-10-27 08:08:09
2530,K11,8F,3910,40分鐘,10,3910-807: 141分</br>3910-812: 139分</br>3910-819: 63分</br>3910-815: 57分</br>3910-825: 57分</br>3910-824: 55分</br>3910-823: 47分</br>3910-810: 45分</br>3910-820: 45分</br>3910-801: 41分</br>,0,0,N/A,2025-10-27 09:08:11
2531,K11,8F,4507,40分鐘,2,4507-805: 59分</br>4507-804: 51分</br>,0,0,N/A,2025-10-27 09:08:11
2537,K11,8F,3910,40分鐘,8,3910-812: 199分</br>3910-807: 180分</br>3910-823: 106分</br>3910-820: 105分</br>3910-803: 54分</br>3910-811: 53分</br>3910-810: 51分</br>3910-805: 46分</br>,0,0,N/A,2025-10-27 10:08:10
2538,K11,8F,4507,40分鐘,2,4507-804: 53分</br>4507-801: 51分</br>,0,0,N/A,2025-10-27 10:08:10
2544,K11,8F,3910,40分鐘,6,3910-812: 259分</br>3910-807: 240分</br>3910-820: 165分</br>3910-823: 165分</br>3910-808: 59分</br>3910-818: 40分</br>,0,0,N/A,2025-10-27 11:08:07
2551,K11,8F,3910,40分鐘,1,3910-820: 184分</br>,0,0,N/A,2025-10-27 12:08:06
2565,K11,8F,3910,40分鐘,1,3910-807: 51分</br>,0,0,N/A,2025-10-27 14:08:06
2572,K11,8F,3910,40分鐘,2,3910-801: 59分</br>3910-823: 42分</br>,0,0,N/A,2025-10-27 15:08:06
2580,K11,8F,4507,40分鐘,1,4507-804: 53分</br>,0,0,N/A,2025-10-27 16:08:07
2586,K11,8F,3910,40分鐘,2,3910-825: 55分</br>3910-811: 47分</br>,0,0,N/A,2025-10-27 17:08:08
2589,K11,5F,3390,40分鐘,2,3390-411: 58分</br>3390-K06: 74分</br>,40分鐘,0,N/A,2025-10-27 18:08:08
2603,K11,5F,3390,40分鐘,2,3390-409: 41分</br>3390-K06: 46分</br>,40分鐘,0,N/A,2025-10-27 20:08:06
2624,K11,5F,3390,40分鐘,1,3390-411: 54分</br>,40分鐘,0,N/A,2025-10-27 23:08:07
2631,K11,5F,3390,40分鐘,1,3390-T01: 42分</br>,40分鐘,0,N/A,2025-10-28 00:08:06
2635,K11,8F,3910,40分鐘,2,3910-807: 60分</br>3910-803: 59分</br>,0,0,N/A,2025-10-28 00:08:06
2642,K11,8F,3910,40分鐘,3,3910-807: 51分</br>3910-811: 50分</br>3910-803: 45分</br>,0,0,N/A,2025-10-28 01:08:05
2649,K11,8F,3910,40分鐘,3,3910-801: 99分</br>3910-807: 68分</br>3910-803: 65分</br>,0,0,N/A,2025-10-28 02:08:08
2656,K11,8F,3910,40分鐘,3,3910-801: 159分</br>3910-807: 128分</br>3910-803: 125分</br>,0,0,N/A,2025-10-28 03:08:06
2662,K11,8F,3670,60分鐘,1,3670-809: 71分</br>,60分鐘,1,3670-811: 71分</br>,2025-10-28 04:08:06
2669,K11,8F,3670,60分鐘,1,3670-809: 71分</br>,60分鐘,1,3670-811: 71分</br>,2025-10-28 05:04:56
2677,K11,8F,3910,40分鐘,5,3910-815: 93分</br>3910-807: 83分</br>3910-820: 65分</br>3910-808: 61分</br>3910-813: 53分</br>,0,0,N/A,2025-10-28 06:08:06
2699,K11,8F,4507,40分鐘,2,4507-804: 82分</br>4507-806: 82分</br>,0,0,N/A,2025-10-28 09:08:09
2703,K11,8F,3260,60分鐘,2,3260-A11: 73分</br>3260-A22: 80分</br>,5.5H,0,N/A,2025-10-28 10:08:06
2710,K11,8F,3260,60分鐘,1,3260-A01: 63分</br>,5.5H,0,N/A,2025-10-28 11:08:06
2729,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2025-10-28 14:08:06
2736,K11,5F,3390,40分鐘,2,3390-409: 60分</br>3390-K06: 41分</br>,40分鐘,0,N/A,2025-10-28 15:08:06
2750,K11,5F,3390,40分鐘,6,3390-404: 60分</br>3390-405: 61分</br>3390-411: 74分</br>3390-K03: 72分</br>3390-T01: 55分</br>3390-T02: 57分</br>,40分鐘,0,N/A,2025-10-28 17:08:07
2752,K11,8F,3260,60分鐘,1,3260-A08: 61分</br>,5.5H,0,N/A,2025-10-28 17:08:07
2754,K11,8F,3910,40分鐘,1,3910-810: 62分</br>,0,0,N/A,2025-10-28 17:08:07
2759,K11,8F,3260,60分鐘,2,3260-A02: 89分</br>3260-A18: 71分</br>,5.5H,3,3260-A03: 356分</br>3260-A13: 343分</br>3260-A21: 349分</br>,2025-10-28 18:08:06
2766,K11,8F,3260,60分鐘,1,3260-A10: 69分</br>,5.5H,0,N/A,2025-10-28 19:08:06
2771,K11,5F,3390,40分鐘,4,3390-409: 44分</br>3390-K06: 54分</br>3390-T01: 53分</br>3390-T02: 41分</br>,40分鐘,0,N/A,2025-10-28 20:08:06
2778,K11,5F,3390,40分鐘,1,3390-K06: 44分</br>,40分鐘,0,N/A,2025-10-28 21:08:06
2796,K11,8F,3910,40分鐘,2,3910-807: 61分</br>3910-813: 43分</br>,0,0,N/A,2025-10-28 23:08:07
2824,K11,8F,3910,40分鐘,1,3910-801: 40分</br>,0,0,N/A,2025-10-29 03:08:08
2845,K11,8F,3910,40分鐘,4,3910-808: 52分</br>3910-804: 50分</br>3910-817: 50分</br>3910-813: 43分</br>,0,0,N/A,2025-10-29 06:08:07
2846,K11,8F,4507,40分鐘,3,4507-801: 47分</br>4507-803: 45分</br>4507-805: 44分</br>,0,0,N/A,2025-10-29 06:08:07
2852,K11,8F,3910,40分鐘,3,3910-815: 50分</br>3910-824: 47分</br>3910-808: 43分</br>,0,0,N/A,2025-10-29 07:08:06
2853,K11,8F,4507,40分鐘,4,4507-801: 52分</br>4507-806: 51分</br>4507-804: 44分</br>4507-803: 40分</br>,0,0,N/A,2025-10-29 07:08:06
2857,K11,8F,3260,60分鐘,1,3260-A16: 69分</br>,5.5H,0,N/A,2025-10-29 08:08:06
2864,K11,8F,3260,60分鐘,1,3260-A16: 69分</br>,5.5H,0,N/A,2025-10-29 09:05:00
2873,K11,8F,3910,40分鐘,4,3910-816: 50分</br>3910-817: 50分</br>3910-825: 45分</br>3910-809: 40分</br>,0,0,N/A,2025-10-29 10:08:10
2874,K11,8F,4507,40分鐘,5,4507-803: 53分</br>4507-801: 51分</br>4507-804: 50分</br>4507-806: 42分</br>4507-802: 41分</br>,0,0,N/A,2025-10-29 10:08:10
