id,building,floor,station,status,source_type,received_at
71433,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 06:59:40
71434,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 06:59:46
71435,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:00:12
71436,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:00:18
71437,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:00:48
71438,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:00:51
71439,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:01:21
71440,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:01:28
71441,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:01:54
71442,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:02:03
71443,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:02:29
71444,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:02:37
71445,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:03:00
71446,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:03:10
71447,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:03:26
71448,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:03:30
71449,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:03:57
71450,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:04:04
71451,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:04:29
71452,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:04:35
71453,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:05:04
71454,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:05:10
71455,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:05:34
71456,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:05:41
71457,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:06:06
71458,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:06:12
71459,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:06:38
71460,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:06:44
71461,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:07:12
71462,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:07:22
71463,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:07:48
71464,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:07:53
71465,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:08:19
71466,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:08:29
71467,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:08:56
71468,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:09:03
71469,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:09:27
71470,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:09:35
71471,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:09:58
71472,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:10:07
71473,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:10:32
71474,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:10:41
71475,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:11:04
71476,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:11:13
71477,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:11:39
71478,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:11:47
71479,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:12:12
71480,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:12:22
71481,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:12:45
71482,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:13:01
71483,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:13:21
71484,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:13:35
71485,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:13:53
71486,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:14:11
71487,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:14:27
71488,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:14:41
71489,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:15:00
71490,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:15:15
71491,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:15:32
71492,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:15:47
71493,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:16:03
71494,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:16:19
71495,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:16:37
71496,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:16:51
71497,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:17:08
71498,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:17:25
71499,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:17:44
71500,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:17:59
71501,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:18:17
71502,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:18:36
71503,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:18:54
71504,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:19:10
71505,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:19:26
71506,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:19:42
71507,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:20:00
71508,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:20:14
71509,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:20:35
71510,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:20:48
71511,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:21:07
71512,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:21:22
71513,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:21:41
71514,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:21:56
71515,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:22:13
71516,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:22:27
71517,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:22:43
71518,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:23:00
71519,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:23:17
71520,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:23:32
71521,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:23:49
71522,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:24:06
71523,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:24:23
71524,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:24:38
71525,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:24:59
71526,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:25:14
71527,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:25:39
71528,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:25:50
71529,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:26:18
71530,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:26:29
71531,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:26:57
71532,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:27:06
71533,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:27:31
71534,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:27:42
71535,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:28:05
71536,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:28:13
71537,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:28:36
71538,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:28:46
71539,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:29:12
71540,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:29:19
71541,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:29:48
71542,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:29:57
71543,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:30:00
71544,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-19 07:30:00
71545,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:30:00
71546,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-19 07:30:00
71547,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-19 07:30:00
71548,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-19 07:30:00
71549,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-19 07:30:00
71550,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:30:00
71551,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-19 07:30:00
71552,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-19 07:30:00
71553,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:30:00
71554,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:30:00
71555,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-19 07:30:01
71556,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-19 07:30:01
71557,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-19 07:30:01
71558,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:30:21
71559,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:30:29
71560,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:30:54
71561,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:31:02
71562,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:31:28
71563,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:31:35
71564,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:32:01
71565,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:32:08
71566,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:32:36
71567,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:32:42
71568,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:33:06
71569,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:33:12
71570,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:33:38
71571,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:33:48
71572,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:34:09
71573,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:34:17
71574,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:34:41
71575,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:34:51
71576,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:35:17
71577,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:35:26
71578,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:35:50
71579,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:36:00
71580,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:36:22
71581,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:36:34
71582,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:36:57
71583,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:37:08
71584,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:37:27
71585,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:37:41
71586,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:38:07
71587,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:38:20
71588,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:38:40
71589,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:38:55
71590,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:39:16
71591,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:39:31
71592,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:39:53
71593,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:40:06
71594,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:40:31
71595,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:40:46
71596,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:41:05
71597,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:41:19
71598,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:41:38
71599,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:41:55
71600,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:42:15
71601,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:42:30
71602,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:42:46
71603,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:43:03
71604,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:43:20
71605,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:43:37
71606,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:43:54
71607,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:44:10
71608,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:44:28
71609,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:44:43
71610,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:45:02
71611,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:45:18
71612,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:45:33
71613,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:45:49
71614,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:46:07
71615,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:46:24
71616,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:46:40
71617,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:46:55
71618,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:47:12
71619,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:47:30
71620,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:47:46
71621,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:48:01
71622,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:48:17
71623,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:48:34
71624,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:48:51
71625,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:49:11
71626,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:49:26
71627,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:49:45
71628,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:49:59
71629,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:50:18
71630,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:50:31
71631,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:50:49
71632,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:51:03
71633,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:51:23
71634,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:51:34
71635,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:51:55
71636,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:52:08
71637,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:52:27
71638,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:52:40
71639,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:53:01
71640,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:53:14
71641,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:53:36
71642,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:53:50
71643,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:54:09
71644,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:54:22
71645,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:54:41
71646,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:54:55
71647,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:55:15
71648,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:55:32
71649,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:55:46
71650,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:56:04
71651,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:56:24
71652,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:56:41
71653,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-19 07:56:46
71654,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:56:55
71655,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:57:14
71656,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:57:26
71657,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:57:46
71658,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:58:00
71659,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:58:17
71660,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-19 07:58:29
71661,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:58:32
71662,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:58:51
71663,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:59:06
71664,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:59:22
71665,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 07:59:42
71666,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 07:59:58
71667,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:00:12
71668,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:00:31
71669,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:00:49
71670,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:01:09
71671,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:01:23
71672,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-19 08:01:31
71673,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:01:40
71674,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:01:54
71675,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-19 08:01:59
71676,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-19 08:02:14
71677,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:02:16
71678,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:02:30
71679,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:02:50
71680,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:03:03
71681,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:03:24
71682,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-19 08:03:25
71683,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:03:38
71684,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:04:00
71685,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-19 08:04:01
71686,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 08:04:12
71687,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 08:04:31
